X,Y
0.0, NaN
1.0E-4, -13.287712379549044
2.0E-4, -12.287712379549628
3.0000000000000003E-4, -11.702749878828484
4.0E-4, -11.287712379549657
5.0E-4, -10.965784284662234
6.000000000000001E-4, -10.70274987882835
7.0E-4, -10.480357457491875
8.0E-4, -10.287712379549525
9.000000000000001E-4, -10.117787378107238
0.001, -9.96578428466212
0.0011, -9.828280760912104
0.0012000000000000001, -9.702749878828268
0.0013000000000000002, -9.587272661408347
0.0014, -9.480357457491806
0.0015, -9.380821783940952
0.0016, -9.287712379549426
0.0017000000000000001, -9.200249538299072
0.0018000000000000002, -9.117787378107135
0.0019, -9.03978486610586
0.002, -8.965784284662098
0.0021000000000000003, -8.895394956770705
0.0022, -8.82828076091215
0.0023, -8.764150423492444
0.0024000000000000002, -8.702749878828309
0.0025, -8.643856189774743
0.0026000000000000003, -8.58727266140837
0.0027, -8.532824877385975
0.0028, -8.48035745749185
0.0029000000000000002, -8.429731384421892
0.003, -8.380821783940943
0.0031000000000000003, -8.33351606916255
0.0032, -8.287712379549435
0.0033, -8.243318260190991
0.0034000000000000002, -8.200249538299103
0.0035, -8.15842936260448
0.0036000000000000003, -8.117787378107124
0.0037, -8.078259013920498
0.0038, -8.039784866105846
0.0039000000000000003, -8.002310160687205
0.004, -7.9657842846620825
0.0041, -7.930160374931375
0.004200000000000001, -7.895394956770695
0.0043, -7.861447624847359
0.0044, -7.828280760912171
0.0045000000000000005, -7.795859283219786
0.0046, -7.764150423492437
0.0047, -7.73312352787182
0.0048000000000000004, -7.702749878828291
0.0049, -7.67300253543426
0.005, -7.643856189774733
0.0051, -7.61528703757794
0.005200000000000001, -7.587272661408349
0.0053, -7.559791924986242
0.0054, -7.532824877385976
0.0055000000000000005, -7.506352666024792
0.0056, -7.480357457491831
0.0057, -7.454822365384696
0.0058000000000000005, -7.4297313844218715
0.0059, -7.405069330187611
0.006, -7.380821783940924
0.0061, -7.356975041986565
0.006200000000000001, -7.333516069162576
0.0063, -7.31043245604954
0.0064, -7.287712379549458
0.006500000000000001, -7.2653445665210095
0.0066, -7.243318260190999
0.0067, -7.221623189091679
0.0068000000000000005, -7.200249538299118
0.006900000000000001, -7.179187922771282
0.007, -7.158429362604488
0.0071, -7.137965260044753
0.007200000000000001, -7.117787378107132
0.0073, -7.097887820669421
0.0074, -7.078259013920494
0.007500000000000001, -7.058893689053563
0.0076, -7.03978486610585
0.0077, -7.020925838854535
0.0078000000000000005, -7.002310160687199
0.0079, -6.983931631372346
0.008, -6.965784284662082
0.0081, -6.947862376664822
0.0082, -6.930160374931366
0.0083, -6.912672948202528
0.008400000000000001, -6.895394956770699
0.0085, -6.878321443411757
0.0086, -6.861447624847356
0.008700000000000001, -6.84476888370072
0.0088, -6.8282807609121585
0.0089, -6.811978948583063
0.009000000000000001, -6.79585928321978
0.0091, -6.779917739350749
0.0092, -6.764150423492433
0.009300000000000001, -6.74855356844141
0.0094, -6.733123527871808
0.0095, -6.717856771218501
0.009600000000000001, -6.702749878828284
0.0097, -6.687799537362319
0.0098, -6.673002535434237
0.0099, -6.6583557594698375
0.01, -6.643856189774722
0.010100000000000001, -6.629500896797657
0.0102, -6.615287037577956
0.0103, -6.601211852366232
0.010400000000000001, -6.587272661408363
0.0105, -6.573466861883332
0.0106, -6.5597919249862535
0.010700000000000001, -6.546245393148303
0.0108, -6.532824877385987
0.0109, -6.519528054772524
0.011000000000000001, -6.506352666024793
0.0111, -6.4932965131993345
0.0112, -6.480357457491839
0.011300000000000001, -6.467533417134257
0.0114, -6.454822365384707
0.0115, -6.442222328605071
0.011600000000000001, -6.429731384421874
0.0117, -6.4173476599660395
0.0118, -6.405069330187605
0.0119, -6.392894616241504
0.012, -6.380821783940933
0.012100000000000001, -6.368849142274856
0.0122, -6.356975041986563
0.0123, -6.345197874210213
0.012400000000000001, -6.333516069162574
0.0125, -6.321928094887368
0.0126, -6.310432456049541
0.012700000000000001, -6.2990276927772815
0.0128, -6.287712379549451
0.0129, -6.276485124126201
0.013000000000000001, -6.265344566521001
0.0131, -6.25428937801199
0.0132, -6.243318260190993
0.013300000000000001, -6.232429944048256
0.0134, -6.221623189091674
0.0135, -6.210896782498619
0.013600000000000001, -6.200249538299103
0.0137, -6.189680296588915
0.013800000000000002, -6.179187922771276
0.013900000000000001, -6.1687713068259376
0.014, -6.1584293626044815
0.014100000000000001, -6.148161027150657
0.0142, -6.137965260044771
0.0143, -6.127841042771063
0.014400000000000001, -6.117787378107141
0.0145, -6.107803289534518
0.0146, -6.09788782066944
0.014700000000000001, -6.088040034713087
0.0148, -6.0782590139205
0.0149, -6.068543859087289
0.015000000000000001, -6.05889368905357
0.0151, -6.049307640224377
0.0152, -6.039784866105863
0.015300000000000001, -6.030324536856794
0.0154, -6.020925838854547
0.0155, -6.011587974275208
0.015600000000000001, -6.002310160687197
0.015700000000000002, -5.993091630657816
0.0158, -5.983931631372341
0.0159, -5.97482942426509
0.016, -5.965784284662085
0.0161, -5.956795501434834
0.0162, -5.947862376664823
0.016300000000000002, -5.938984225318373
0.0164, -5.930160374931368
0.0165, -5.921390165303637
0.0166, -5.912672948202528
0.0167, -5.904008087075398
0.016800000000000002, -5.8953949567706925
0.016900000000000002, -5.886832943267265
0.017, -5.878321443411754
0.0171, -5.869859864663555
0.0172, -5.861447624847348
0.0173, -5.853084151912721
0.017400000000000002, -5.844768883700723
0.0175, -5.836501267717119
0.0176, -5.828280760912151
0.0177, -5.820106829466448
0.0178, -5.811978948583051
0.0179, -5.8038966022851906
0.018000000000000002, -5.795859283219775
0.0181, -5.787866492466244
0.0182, -5.779917739350755
0.0183, -5.77201254126541
0.0184, -5.764150423492438
0.018500000000000003, -5.756330919033143
0.018600000000000002, -5.74855356844142
0.0187, -5.740817919661814
0.0188, -5.733123527871813
0.0189, -5.7254699553283785
0.019, -5.7178567712185036
0.019100000000000002, -5.710283551513702
0.019200000000000002, -5.702749878828287
0.0193, -5.695255342281365
0.0194, -5.687799537362319
0.0195, -5.68038206579984
0.0196, -5.673002535434241
0.019700000000000002, -5.6656605600930705
0.0198, -5.658355759469838
0.0199, -5.651087759005797
0.02, -5.643856189774722
0.0201, -5.636660688370521
0.020200000000000003, -5.629500896797654
0.020300000000000002, -5.622376462364274
0.0204, -5.615287037577955
0.0205, -5.608232280044004
0.0206, -5.601211852366233
0.0207, -5.594225422050123
0.020800000000000003, -5.587272661408358
0.020900000000000002, -5.580353247468569
0.021, -5.573466861883331
0.0211, -5.566613190842266
0.0212, -5.559791924986246
0.0213, -5.553002759323609
0.021400000000000002, -5.5462453931483
0.021500000000000002, -5.539519529959988
0.0216, -5.532824877385982
0.0217, -5.526161147104968
0.0218, -5.519528054772521
0.0219, -5.512925319948277
0.022000000000000002, -5.50635266602479
0.0221, -5.499809820158018
0.0222, -5.4932965131993425
0.0223, -5.486812479629146
0.0224, -5.480357457491847
0.022500000000000003, -5.473931188332413
0.022600000000000002, -5.467533417134266
0.0227, -5.461163892258536
0.0228, -5.454822365384709
0.0229, -5.448508591452507
0.023, -5.442222328605076
0.023100000000000002, -5.435963338133396
0.023200000000000002, -5.429731384421874
0.0233, -5.423526234895169
0.0234, -5.417347659966042
0.0235, -5.411195432984448
0.0236, -5.40506933018761
0.023700000000000002, -5.398969130651189
0.0238, -5.392894616241504
0.0239, -5.386845571568698
0.024, -5.380821783940931
0.0241, -5.374823043319486
0.024200000000000003, -5.368849142274857
0.024300000000000002, -5.36289987594367
0.0244, -5.356975041986565
0.0245, -5.351074440546881
