X,Y
0.0, NaN
1.0E-4, -5.7227062322933975
2.0E-4, -5.292029674220256
3.0000000000000003E-4, -5.04010003780767
4.0E-4, -4.8613531161468755
5.0E-4, -4.7227062322936355
6.000000000000001E-4, -4.609423479734218
7.0E-4, -4.513644277171418
8.0E-4, -4.430676558073426
9.000000000000001E-4, -4.357493843321645
0.001, -4.292029674220194
0.0011, -4.232810129888573
0.0012000000000000001, -4.178746921660791
0.0013000000000000002, -4.129013591126485
0.0014, -4.0829677190979945
0.0015, -4.040100037807596
0.0016, -3.9999999999999902
0.0017000000000000001, -3.9623318045709683
0.0018000000000000002, -3.926817285248208
0.0019, -3.89322343185842
0.002, -3.8613531161467907
0.0021000000000000003, -3.8310380826854264
0.0022, -3.8021335718152005
0.0023, -3.7745141388271963
0.0024000000000000002, -3.7480703635874146
0.0025, -3.7227062322935804
0.0026000000000000003, -3.698337033053103
0.0027, -3.674887648835614
0.0028, -3.6522911610246207
0.0029000000000000002, -3.630487698126079
0.003, -3.609423479734199
0.0031000000000000003, -3.5890500173162394
0.0032, -3.5693234419266004
0.0033, -3.550203935402607
0.0034000000000000002, -3.531655246497588
0.0035, -3.513644277171403
0.0036000000000000003, -3.49614072717481
0.0037, -3.4791167873406423
0.0038, -3.4625468737850205
0.0039000000000000003, -3.4464073966405064
0.004, -3.4306765580733916
0.0041, -3.4153341752454525
0.004200000000000001, -3.400361524612029
0.0043, -3.3857412045435114
0.0044, -3.3714570137418165
0.0045000000000000005, -3.357493843321607
0.0046, -3.3438375807538
0.0047, -3.33047502414021
0.0048000000000000004, -3.3173938055140137
0.0049, -3.3045823220492454
0.005, -3.292029674220183
0.0051, -3.279725610084993
0.005200000000000001, -3.2676604749797002
0.0053, -3.2558251660041053
0.0054, -3.2442110907622213
0.0055000000000000005, -3.232810129888595
0.0056, -3.2216146029512194
0.0057, -3.2106172373724315
0.0058000000000000005, -3.199811140052677
0.0059, -3.1891897714200463
0.006, -3.1787469216607978
0.0061, -3.16847668891463
0.006200000000000001, -3.158373459242857
0.0063, -3.148431888199437
0.0064, -3.1386468838532178
0.006500000000000001, -3.1290135911264962
0.0066, -3.1195273773292174
0.0067, -3.1101838187810045
0.0068000000000000005, -3.1009786884242017
0.006900000000000001, -3.0919079443412083
0.007, -3.0829677190980136
0.0071, -3.0741543098435264
0.007200000000000001, -3.0654641691014204
0.0073, -3.0568938961969634
0.0074, -3.0484402292672477
0.007500000000000001, -3.0401000378075844
0.0076, -3.03187031571163
0.0077, -3.023748174766421
0.0078000000000000005, -3.0157308385671104
0.0079, -3.0078156368193385
0.008, -2.999999999999998
0.0081, -2.9922814543496297
0.0082, -2.9846576171720556
0.0083, -2.977126192418919
0.008400000000000001, -2.9696849665386376
0.0085, -2.9623318045709883
0.0086, -2.955064646470117
0.008700000000000001, -2.947881503640087
0.0088, -2.940780455668418
0.0089, -2.9337596472441643
0.009000000000000001, -2.926817285248211
0.0091, -2.9199516360043205
0.0092, -2.9131610226804048
0.009300000000000001, -2.9064438228302607
0.0094, -2.8997984660668115
0.0095, -2.8932234318584213
0.009600000000000001, -2.8867172474406173
0.0097, -2.880278485836034
0.0098, -2.8739057639758423
0.0099, -2.8675977409166227
0.01, -2.861353116146785
0.010100000000000001, -2.8551706279772877
0.0102, -2.849049052011607
0.0103, -2.842987199690376
0.010400000000000001, -2.836983916906313
0.0105, -2.831038082685421
0.0106, -2.825148607930717
0.010700000000000001, -2.819314434224917
0.0108, -2.813534532688833
0.0109, -2.807807902892354
0.011000000000000001, -2.8021335718152027
0.0111, -2.796510592854654
0.0112, -2.7909380448778296
0.011300000000000001, -2.7854150313160324
0.0114, -2.7799406792990435
0.0115, -2.7745141388271914
0.011600000000000001, -2.769134581979285
0.0117, -2.763801202154517
0.0118, -2.758513213346651
0.0119, -2.753269849448816
0.012, -2.7480703635874084
0.012100000000000001, -2.7429140274836166
0.0122, -2.7378001308412365
0.0123, -2.732727980759465
0.012400000000000001, -2.7276969011694634
0.0125, -2.7227062322935747
0.0126, -2.7177553301260446
0.012700000000000001, -2.712843565934306
0.0128, -2.7079703257798218
0.0129, -2.7031350100575255
0.013000000000000001, -2.6983370330530994
0.0131, -2.693575822517186
0.0132, -2.6888508192558214
0.013300000000000001, -2.6841614767362527
0.0134, -2.679507260707609
0.0135, -2.6748876488356164
0.013600000000000001, -2.670302130350802
0.0137, -2.6657502057096125
0.013800000000000002, -2.6612313862678127
0.013900000000000001, -2.6567451939657016
0.014, -2.652291161024618
0.014100000000000001, -2.647868829654222
0.0142, -2.643477751770141
0.0143, -2.639117488721513
0.014400000000000001, -2.634787611028031
0.0145, -2.630487698126074
0.0146, -2.6262173381235785
0.014700000000000001, -2.6219761275632525
0.0148, -2.617763671193857
0.0149, -2.6135795817491396
0.015000000000000001, -2.6094234797341946
0.0151, -2.6052949932189144
0.0152, -2.6011937576382422
0.015300000000000001, -2.5971194155990123
0.0154, -2.5930716166930328
0.0155, -2.589050017316248
0.015600000000000001, -2.585054280493717
0.015700000000000002, -2.581084075710167
0.0158, -2.577139078745944
0.0159, -2.5732189715181217
0.016, -2.569323441926606
0.0161, -2.5654521837050255
0.0162, -2.561604896276237
0.016300000000000002, -2.5577812846122936
0.0164, -2.5539810590986636
0.0165, -2.5502039354026103
0.0166, -2.5464496343455263
0.0167, -2.54271788177911
0.016800000000000002, -2.5390084084652416
0.016900000000000002, -2.5353209499594076
