X,Y
4.600000000000001, -0.11215252693505381
4.700000000000001, -0.012388663462889438
4.800000000000001, 0.0874989834394477
4.9, 0.18651236942257646
5.0, 0.28366218546322697
5.100000000000001, 0.3779777427129823
5.200000000000001, 0.46851667130037805
5.300000000000001, 0.554374336179161
5.4, 0.6346928759426346
5.5, 0.70866977429126
5.600000000000001, 0.775565878510251
5.700000000000001, 0.8347127848391604
5.800000000000001, 0.88551951694132
5.9, 0.9274784307440361
6.0, 0.9601702866503662
6.100000000000001, 0.9832684384425849
6.199999999999999, 0.9965420970232167
6.300000000000001, 0.9998586363834149
6.400000000000002, 0.9931849187581924
6.5, 0.9765876257280234
6.600000000000001, 0.9502325919585295
6.699999999999999, 0.9143831482353197
6.800000000000001, 0.8693974903498247
6.900000000000002, 0.8157251001253557
7.0, 0.7539022543433043
7.100000000000001, 0.684546666442805
7.199999999999999, 0.608351314532255
7.300000000000001, 0.5260775173811044
7.400000000000002, 0.43854732757438847
7.5, 0.3466353178350253
7.600000000000001, 0.2512598425822537
7.699999999999999, 0.15337386203786496
7.800000000000001, 0.05395542056264855
7.900000000000002, -0.046002125639539024
8.0, -0.14550003380861384
8.100000000000001, -0.24354415373579313
8.2, -0.3391548609838347
8.3, -0.4313768449706211
8.400000000000002, -0.5192886541166875
8.5, -0.6020119026848239
8.600000000000001, -0.678720047320014
8.7, -0.7486466455973987
8.8, -0.8110930140616561
8.900000000000002, -0.8654352092411133
9.0, -0.9111302618846773
9.100000000000001, -0.9477216021311131
9.200000000000003, -0.9748436214041644
9.3, -0.9922253254526036
9.400000000000002, -0.9996930420352064
9.5, -0.9971721561963777
9.600000000000001, -0.9846878557941265
9.700000000000003, -0.9623648798313093
9.8, -0.9304262721047533
9.900000000000002, -0.8891911526253605
10.0, -0.8390715290764523
